step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
7315.0,318,0,88,19194,19512,0,582.0,1.830188679245283,6.939615672813228,3,111.0,0.4132181515043286,3,104.0,0.2929688239663915,22,243.0,0.16878105955839193,0,46.0,0.8308994971775485,3,64.0,0.6874210048875468,1,52.0,0.6785935553011524,9,48.0,0.4821610046705133,5,67.0,0.43603601103795325,9,151.0,0.2584121744300983,8,101.0,0.23993115631057202,3,19.0,0.673075649356009,2,15.0,0.6325072387999865,7,40.0,0.45186467573180444,8,39.0,0.39733580771530647,4,33.0,0.5608780909563704,1,11.0,0.6020004275619022,88,1144.0
7320.0,317,0,113,19203,19520,0,1118.0,3.526813880126183,7.224319812715282,5,67.0,0.5005814081325213,4,62.0,0.4543873602135177,22,345.0,0.13581927581706268,0,0.0,0.9367691206459033,5,40.0,0.5597912985985888,3,22.0,0.6892087255991703,10,96.0,0.3746038823283678,10,67.0,0.4453096208520354,9,133.0,0.3757576241172303,9,94.0,0.36468925028572524,5,40.0,0.6353103639465533,3,30.0,0.6953505831981474,9,82.0,0.5051244617056054,11,88.0,0.43630100554037393,6,54.0,0.44194559859694194,2,17.0,0.45224099478974833,113,1237.0
7325.0,314,0,121,19222,19536,0,1709.0,5.442675159235669,7.234002641166931,7,68.0,0.5173968100020965,4,53.0,0.5454113854228969,22,455.0,0.16308998890487178,0,0.0,0.9352909999899,7,71.0,0.4593238578345341,3,37.0,0.6199039834065385,10,146.0,0.37663237874967015,10,117.0,0.37406379931042694,9,150.0,0.35204431545407217,9,124.0,0.3441923267827026,7,66.0,0.5725918362239373,3,41.0,0.6520187565608532,9,116.0,0.47601723032901916,11,143.0,0.4597870824914509,8,90.0,0.4589105059312441,2,27.0,0.6458662929973197,121,1704.0
7330.0,310,0,129,19242,19552,0,2334.0,7.529032258064516,6.766391159265674,9,108.0,0.41919562409675853,4,73.0,0.4922801192492021,22,565.0,0.23788772554757145,0,0.0,0.9342074325051117,9,111.0,0.3943329583320944,3,52.0,0.47770985308581104,10,196.0,0.2948638620791036,10,167.0,0.25039325841496585,9,195.0,0.29393940560469245,9,169.0,0.2891729149481007,9,105.0,0.5215198710908134,3,56.0,0.6157999557222774,9,161.0,0.46940138612896354,11,198.0,0.41844149651399365,10,136.0,0.4751813468902635,2,37.0,0.7112952086816455,129,2329.0
7335.0,299,0,137,19261,19560,0,2999.0,10.03010033444816,6.29279769093711,11,157.0,0.33760899339429834,4,93.0,0.4128456642332705,22,675.0,0.30274221702401216,0,0.0,0.8598053207188059,11,160.0,0.30541248661028775,3,67.0,0.46131948837687875,10,246.0,0.0881877577795681,10,217.0,0.21190788062097726,9,240.0,0.23636735236357517,9,214.0,0.23291044361837468,11,156.0,0.44396405281467644,3,71.0,0.6083653295539793,9,206.0,0.4177165506005488,11,253.0,0.4083926150455523,12,192.0,0.49537462651446823,2,47.0,0.6898293848714363,137,2994.0
7340.0,300,0,132,19276,19576,0,3287.0,10.956666666666667,5.8561103646466,12,215.0,0.34908752462479825,4,113.0,0.47921649218600937,14,600.0,0.2593954217370652,0,0.0,0.7670187636971811,11,215.0,0.3722566214408369,3,82.0,0.5769562345467486,10,296.0,0.0,10,267.0,0.3091372442738035,9,285.0,0.29325508179281595,9,259.0,0.3237647804421547,12,214.0,0.3479361925406502,3,86.0,0.5442944838492826,9,251.0,0.35504414492144565,11,308.0,0.23845415112341198,13,255.0,0.41847504302125693,2,57.0,0.6518468287387457,132,3503.0
7345.0,301,0,139,19291,19592,0,3664.0,12.172757475083056,5.653202689188448,14,282.0,0.2803390594719178,4,133.0,0.48590905986736266,12,512.0,0.25068763015994083,0,2.0,0.8353175617885126,14,282.0,0.40904349502992293,3,97.0,0.669250018078562,10,346.0,0.0,10,317.0,0.37628210366558884,9,330.0,0.29937995366538295,9,304.0,0.2964735373360303,14,281.0,0.25447944508524384,3,101.0,0.49209286482216263,9,296.0,0.291404571000541,11,363.0,0.2316802906952927,15,326.0,0.409642570694769,2,67.0,0.656926073064781,139,4039.0
7350.0,302,0,101,19298,19600,0,2201.0,7.288079470198675,4.980688010092391,12,271.0,0.284173876298385,0,69.0,0.48550608377520044,15,364.0,0.19532522344937808,0,2.0,0.7246229326146993,13,271.0,0.36118875799853783,1,35.0,0.4739355633827073,6,307.0,0.024608574294616846,6,280.0,0.42683345929490035,5,283.0,0.33444539739618395,5,262.0,0.2927110725868224,13,278.0,0.2715317987762957,0,34.0,0.6920478740341909,5,253.0,0.28889402682585724,7,331.0,0.2578813105705403,13,319.0,0.307334021201978,0,0.0,0.5419325629371073,101,3359.0
7355.0,315,0,81,19301,19616,0,421.0,1.3365079365079364,5.876641968593194,6,183.0,0.3531064004824381,2,14.0,0.6836715236358281,21,260.0,0.1218044984575586,7,19.0,0.49560772065888453,9,191.0,0.19461819542678874,6,30.0,0.4171780581177138,0,157.0,0.596973817535152,3,157.0,0.5198792559432148,1,128.0,0.6199940438088924,2,123.0,0.5972260904182031,4,183.0,0.32153654434988893,1,7.0,0.4970509968478684,2,117.0,0.494337274132302,0,191.0,0.6178027081430558,10,228.0,0.17723630852306746,7,26.0,0.24245391673167718,81,2014.0
7360.0,326,0,107,19306,19632,0,768.0,2.355828220858896,6.630357865644212,3,102.0,0.47497554317104185,4,30.0,0.6921222493669114,25,315.0,0.07225129006999878,10,65.0,0.3951125246685072,10,133.0,0.23717604329237701,10,72.0,0.4424665395226518,0,6.0,0.9387041471894505,6,41.0,0.4614209960475054,3,17.0,0.6412076476959626,3,24.0,0.6758301001669702,3,99.0,0.353889096042334,3,19.0,0.7067153194039826,3,25.0,0.40122475134666885,2,47.0,0.5977210153196514,11,169.0,0.242781057749202,11,69.0,0.38388603892259043,107,1233.0
7365.0,325,0,130,19315,19640,0,1387.0,4.2676923076923075,6.894956501608485,6,48.0,0.482386070698677,6,49.0,0.6297514283021338,25,434.0,0.07076217747375738,11,120.0,0.3678849217176281,13,122.0,0.26026290291612025,11,121.0,0.40788604745439616,0,0.0,0.9556644913111839,9,78.0,0.3949574192238258,5,34.0,0.5017855163666212,5,40.0,0.5923174540816707,4,40.0,0.4794103227397619,3,31.0,0.7103658182367186,4,36.0,0.41306536764472895,4,22.0,0.5827289430380248,11,130.0,0.28951786178968014,13,131.0,0.3988344807099586,130,1436.0
7370.0,323,0,137,19333,19656,0,2057.0,6.368421052631579,6.784221043079051,7,71.0,0.45420825158841854,7,81.0,0.552040943939244,25,559.0,0.19986365109653223,11,175.0,0.1770789496251817,13,177.0,0.2422794457550167,11,176.0,0.4276171161675089,0,0.0,0.9302930089948598,10,128.0,0.2482716728088101,7,66.0,0.5516393672971811,7,69.0,0.4682420125367358,4,50.0,0.4684181942726782,3,46.0,0.6567111674780617,4,56.0,0.586856127263881,4,42.0,0.444787427894308,11,166.0,0.33844122717051534,13,196.0,0.39742228122503626,137,2058.0
7375.0,324,0,144,19348,19672,0,2759.0,8.515432098765432,6.541312541913002,9,111.0,0.4099858123753497,9,121.0,0.4962792775038395,25,684.0,0.25212758007242286,11,230.0,0.14841711654674888,13,242.0,0.2290658814094088,11,231.0,0.3913747946887208,0,0.0,0.8855225548716027,10,178.0,0.2172918370644284,9,105.0,0.5437958082930275,8,107.0,0.42462846915097097,4,70.0,0.4884445156255385,3,61.0,0.6658271925905687,4,76.0,0.6590882983298453,4,62.0,0.3132025853852806,11,221.0,0.2825759226545612,13,261.0,0.407722924843611,144,2760.0
7380.0,313,0,151,19367,19680,0,3504.0,11.194888178913738,6.036540270762882,11,161.0,0.34435004325580687,11,176.0,0.3672496035616257,25,809.0,0.26237072372698483,11,285.0,0.20248218325015474,13,307.0,0.2249901800711774,11,286.0,0.3337089632602469,0,0.0,0.8493355717933743,10,228.0,0.3081785122063669,10,152.0,0.46421230836304217,10,155.0,0.3930527512664049,4,90.0,0.40654049709193546,3,76.0,0.664339144831932,4,96.0,0.5971391721444499,4,82.0,0.5614130696166233,11,276.0,0.2024084084732159,13,326.0,0.37544278596380637,151,3505.0
7385.0,308,0,151,19388,19696,0,3855.0,12.516233766233766,5.525984316469006,12,219.0,0.3287039102148248,13,239.0,0.3134755662156483,18,746.0,0.22581198655231033,11,340.0,0.14195380857590612,13,372.0,0.22482380013046632,11,341.0,0.27241802760405465,0,1.0,0.7993504285800294,10,278.0,0.3631454453542533,12,208.0,0.44997116371627627,12,210.0,0.4396604401099904,4,110.0,0.4830181712676487,3,91.0,0.5063959293964849,4,116.0,0.5684939916634559,4,102.0,0.6368196305292716,11,331.0,0.24969471043182875,13,391.0,0.27856473273438853,151,4095.0
7390.0,318,0,155,19394,19712,0,4289.0,13.4874213836478,5.623185184132401,14,286.0,0.3061941447524345,15,312.0,0.32362230729484676,14,666.0,0.2554238362739735,11,395.0,0.0,13,437.0,0.22650370390975627,11,396.0,0.29417918299376017,0,2.0,0.8226070010898188,10,328.0,0.39311220057907986,14,276.0,0.38574316304082473,14,274.0,0.38582904664744105,4,130.0,0.49849839263603574,3,106.0,0.4790793882890865,4,136.0,0.5887628125364592,4,122.0,0.6465922169831304,11,386.0,0.26453901205067915,13,456.0,0.2375926052250859,155,4708.0
7395.0,318,0,99,19402,19720,0,1903.0,5.984276729559748,4.668099596601449,11,277.0,0.27853564409484116,12,299.0,0.2307068392222482,14,502.0,0.24181926487811675,5,359.0,0.15051965740062587,8,413.0,0.24443889005850414,5,357.0,0.2821625349661509,1,3.0,0.591137099498413,4,286.0,0.35440782438399854,10,266.0,0.21777443589547957,12,263.0,0.28130640695593123,1,71.0,0.4856261322318629,0,42.0,0.5020825953105723,2,73.0,0.41078599325572684,0,66.0,0.4066523696086877,6,350.0,0.28247940126934384,8,431.0,0.21205588096413394,99,4058.0
7400.0,327,0,84,19409,19736,0,417.0,1.275229357798165,6.0254851271250605,4,177.0,0.36697834565640264,6,208.0,0.27080436184901613,19,438.0,0.24135696164007728,0,200.0,0.5885259319026885,3,275.0,0.48756379513226317,5,170.0,0.46974095590416554,8,28.0,0.4554824175397894,4,153.0,0.43447132497196694,8,162.0,0.18295579954282243,7,183.0,0.28485027917938643,3,17.0,0.6293602736556445,1,9.0,0.716756257458174,7,28.0,0.33373232925219987,5,19.0,0.4568219791201043,3,131.0,0.5838605875499826,1,243.0,0.4135336157964586,84,2441.0
7405.0,336,0,114,19416,19752,0,893.0,2.6577380952380953,7.216806189742721,5,72.0,0.5139584034260016,5,98.0,0.3833549109169103,23,333.0,0.1465787647313735,0,4.0,0.8059961928693025,5,108.0,0.6516144959980996,5,42.0,0.583785554245523,11,81.0,0.45256926489518695,8,51.0,0.5284493033885515,9,109.0,0.353967436000675,9,103.0,0.2519046626995894,4,32.0,0.6883873029721144,3,20.0,0.6990752624946192,11,77.0,0.4894286132870417,8,52.0,0.49409340125558016,5,33.0,0.5543266776106761,3,61.0,0.3700508073374887,114,1276.0
7410.0,333,0,122,19427,19760,0,1490.0,4.474474474474475,7.402155527404196,6,57.0,0.5121330071216099,5,63.0,0.4827066985520297,24,414.0,0.13932066965607545,0,0.0,0.9184952389191304,6,58.0,0.5712421081755392,5,63.0,0.598381059188544,11,136.0,0.4468450407849352,8,87.0,0.46495286748829584,9,110.0,0.33228363720111387,10,118.0,0.3194630818368362,6,55.0,0.6043869752897255,3,31.0,0.6659370132202803,11,128.0,0.459366295418039,9,93.0,0.48817211869678373,6,57.0,0.49804843801618975,3,34.0,0.4792839872910441,122,1504.0
7415.0,331,0,130,19445,19776,0,2124.0,6.4169184290030215,7.114814865533568,8,93.0,0.41174576699712856,5,83.0,0.45984575650794773,24,534.0,0.2726280578010531,0,0.0,0.9447240390168241,8,94.0,0.44466953662857456,5,88.0,0.49879952544126954,11,191.0,0.3525003467515237,8,127.0,0.4234483648927029,9,154.0,0.2806453130007668,10,161.0,0.24985011619943148,8,91.0,0.562547342706676,3,46.0,0.6457596290741027,11,183.0,0.4483753088060938,9,138.0,0.46674842292014806,8,93.0,0.5183887202236286,3,49.0,0.6230406105567531,130,2125.0
7420.0,326,0,137,19466,19792,0,2796.0,8.576687116564417,6.854275866213354,10,138.0,0.39597104240062214,5,108.0,0.4289043790677731,24,654.0,0.2651854805893668,0,0.0,0.9384411353220796,10,141.0,0.37025333833276086,5,113.0,0.4159002187220958,11,246.0,0.2921476051142365,8,167.0,0.43242901728198174,9,199.0,0.3009207902955539,10,211.0,0.3260378977403786,9,135.0,0.4859142933805786,3,61.0,0.6083264463339149,11,238.0,0.3581670476616287,9,183.0,0.4048072782112646,10,139.0,0.493032116696733,3,64.0,0.6486968670535043,137,2797.0
7425.0,315,0,146,19485,19800,0,3509.0,11.13968253968254,6.284880386261388,12,194.0,0.28642878945058,5,133.0,0.42164336015684195,25,775.0,0.2387443369467282,0,0.0,0.8587759163028018,11,195.0,0.41193451006520293,5,138.0,0.42664161672422746,11,301.0,0.2923833312634052,8,207.0,0.40336429908650256,9,244.0,0.2836771357040236,10,261.0,0.21801139593785585,12,190.0,0.3295010877049079,3,76.0,0.6373200899698727,11,293.0,0.2803492177477666,9,228.0,0.37279086248580995,12,196.0,0.47877200413194076,3,79.0,0.6741010155296165,146,3510.0
7430.0,313,0,147,19503,19816,0,3827.0,12.226837060702875,5.888946279032623,13,257.0,0.2932584525367682,5,158.0,0.426954866194737,20,712.0,0.2019648511794642,0,2.0,0.7882065587793758,13,257.0,0.39949905698585436,5,163.0,0.4950479953368864,11,356.0,0.19304098894499258,8,247.0,0.44540893130619935,9,289.0,0.2365200838446144,10,311.0,0.26629939478935843,14,255.0,0.2496493158156124,3,91.0,0.5635428445506094,11,348.0,0.2415301328870562,9,273.0,0.2876935645294057,13,258.0,0.4051246920002974,3,94.0,0.6412741063184723,147,4071.0
7435.0,312,0,150,19520,19832,0,4213.0,13.503205128205128,5.6570041712380865,15,329.0,0.27286604809278503,5,183.0,0.43954092932185873,15,634.0,0.2126541873362772,0,2.0,0.8248573534293024,15,330.0,0.3943631187496823,5,188.0,0.5455559233816657,11,411.0,0.0,8,287.0,0.500392802105128,9,334.0,0.29851824083009293,10,361.0,0.2913336201712156,16,330.0,0.29534443050205034,3,106.0,0.47373048955492786,11,403.0,0.20503652943717468,9,318.0,0.23049781426847102,15,331.0,0.29847372668937155,3,109.0,0.6410111595144751,150,4656.0
7440.0,311,0,78,19529,19840,0,1021.0,3.282958199356913,5.106367043737486,9,276.0,0.23469210173776245,2,76.0,0.5475131811944508,16,485.0,0.20871291489286656,2,5.0,0.6045764554270483,12,277.0,0.24502183281260653,0,79.0,0.6259985519663369,3,324.0,0.17311428561295084,1,152.0,0.43740558701765914,1,199.0,0.45736765489632486,4,232.0,0.35678805952048975,11,239.0,0.18618994871205038,0,2.0,0.5948189598296905,3,274.0,0.349767873603903,2,187.0,0.25696774650020326,10,241.0,0.14508208863031685,2,5.0,0.42733939149482597,78,3053.0
7445.0,314,0,84,19542,19856,0,483.0,1.5382165605095541,6.252534534587723,4,154.0,0.36169220117430323,2,17.0,0.6446652363002201,19,401.0,0.2337843095283247,7,31.0,0.49663800381397677,10,205.0,0.1760090408804329,4,13.0,0.37526260050044735,0,126.0,0.705966869399503,6,25.0,0.3793318661099558,2,48.0,0.6514685733347387,3,96.0,0.6221919294296118,6,165.0,0.2116848067458386,2,13.0,0.5998541563800261,2,85.0,0.49892350923021966,2,53.0,0.6437665494891448,7,163.0,0.21299060408916062,8,36.0,0.3405665256612367,84,1631.0
7450.0,327,0,113,19545,19872,0,966.0,2.9541284403669725,7.218182393480001,4,91.0,0.5579739833296481,6,40.0,0.6186480518507907,20,330.0,0.10839507686819111,9,75.0,0.4982754885659704,14,156.0,0.26405640736753067,9,47.0,0.46433020882300796,0,4.0,0.9153474576493913,10,67.0,0.4378962320614135,4,25.0,0.6068723250916827,5,42.0,0.579262093392551,5,108.0,0.3876875102308737,3,27.0,0.7181166791368339,4,22.0,0.3214096167516584,3,27.0,0.6720722446853692,5,90.0,0.4047298655058102,12,90.0,0.45872412378575916,113,1241.0
7455.0,318,0,121,19562,19880,0,1558.0,4.89937106918239,7.28538545501919,6,61.0,0.5128896314488774,7,70.0,0.6089223615747317,20,426.0,0.18890712339312088,9,120.0,0.44775194904686116,14,177.0,0.2770467711229135,10,94.0,0.44877979633706483,0,0.0,0.9378815253015601,10,113.0,0.40256725733912146,6,47.0,0.4829629592169409,7,70.0,0.5320014148895188,5,71.0,0.48989744236394944,3,37.0,0.6974407472102058,4,39.0,0.45676455762065593,3,38.0,0.6770214212600972,5,70.0,0.4800041183666023,12,144.0,0.431107097209044,121,1577.0
7460.0,318,0,128,19578,19896,0,2187.0,6.877358490566038,7.117099061419107,7,91.0,0.44048366703139413,9,110.0,0.5166713027864346,20,526.0,0.3282138228733737,9,165.0,0.35841138814643153,14,237.0,0.22686285406701814,10,144.0,0.4950837121864051,0,0.0,0.9624286627805649,10,163.0,0.3697579709677494,8,84.0,0.5475367801453505,9,112.0,0.44276851669851713,5,93.0,0.4263224631859725,3,52.0,0.6966628125379134,4,59.0,0.6701090138425493,3,53.0,0.5189621525401208,5,94.0,0.42077193146104264,12,204.0,0.42309614690334935,128,2187.0
7465.0,324,0,135,19588,19912,0,2848.0,8.790123456790123,6.9781310089281225,9,134.0,0.4000975655126864,11,161.0,0.48333623237179935,20,626.0,0.3313501098077868,9,210.0,0.31364727577314094,14,307.0,0.21146007740855968,10,194.0,0.4527148440882534,0,0.0,0.9179460648762761,10,213.0,0.39231235879604814,9,128.0,0.5192335177323154,11,160.0,0.36423799585975086,5,118.0,0.4831668681203068,3,67.0,0.6415794208062061,4,79.0,0.6755360521816158,3,68.0,0.5973802374829422,5,119.0,0.42870338371868566,12,264.0,0.37438538522177306,135,2848.0
7470.0,315,0,143,19605,19920,0,3547.0,11.260317460317461,6.46030403223784,11,187.0,0.30246306748977564,12,217.0,0.35022235621483455,20,726.0,0.26572021884521985,9,255.0,0.39674688987903767,14,377.0,0.17271927171106502,10,244.0,0.34862017138736173,0,0.0,0.8982255507365052,10,263.0,0.35784737410002293,12,183.0,0.4654914850898121,13,220.0,0.4019948258246578,5,143.0,0.35551603358015116,3,82.0,0.6009165481507457,4,99.0,0.6439721407796649,3,83.0,0.6983622715727467,5,144.0,0.3524652111820166,12,324.0,0.2612927162675479,143,3547.0
7475.0,311,0,145,19625,19936,0,3834.0,12.327974276527332,5.967856566869545,13,249.0,0.2585758555351635,14,285.0,0.3360099666143807,14,629.0,0.251143692725446,9,300.0,0.28140334662247424,14,447.0,0.16821686126709132,10,294.0,0.33533776211366717,0,0.0,0.7965235801628625,10,313.0,0.3833690995523475,14,248.0,0.3854118190942989,15,287.0,0.422043733771857,5,168.0,0.3615363760255489,3,97.0,0.5653961493539955,4,119.0,0.6069083104017461,3,98.0,0.67974891468702,5,169.0,0.36330492661514435,12,384.0,0.2383554971636591,145,4087.0
7480.0,318,0,149,19634,19952,0,4218.0,13.264150943396226,5.610251420349023,15,322.0,0.27824722492074316,15,360.0,0.23317516013553355,11,517.0,0.20165631082830643,9,345.0,0.0,14,517.0,0.23959414256263237,10,344.0,0.2120652923191,0,2.0,0.7603529064631707,10,363.0,0.36406297662276627,16,321.0,0.31945048746093097,17,367.0,0.39014031161108303,5,193.0,0.4242985524824834,3,112.0,0.5294524810899164,4,139.0,0.45505188607220254,3,113.0,0.6639941919479433,5,194.0,0.38912439474990307,12,444.0,0.23373676316565228,149,4653.0
7485.0,310,0,75,19650,19960,0,709.0,2.2870967741935484,5.309469387228655,8,223.0,0.28512178920180986,10,267.0,0.18148313008602224,15,338.0,0.22353147057111294,0,196.0,0.35479680507427086,5,392.0,0.31170774368690995,0,214.0,0.3222265496492862,3,7.0,0.5295961839094533,1,226.0,0.3643628082659333,10,236.0,0.2982270972939713,11,272.0,0.24725523861044674,1,38.0,0.6735925365665578,2,3.0,0.4010848898947794,3,4.0,0.3308717733495282,2,6.0,0.39486030763841895,1,43.0,0.6514170108975863,3,311.0,0.32496036096334496,75,2776.0
7490.0,316,0,87,19660,19976,0,508.0,1.6075949367088607,6.683690180571816,3,131.0,0.41680007846490835,4,173.0,0.27714191979442276,19,274.0,0.207927695450704,0,40.0,0.8534970567855105,4,249.0,0.5680283227757704,3,13.0,0.638572566413777,10,40.0,0.430816544743975,4,55.0,0.5530149006685967,5,154.0,0.26712190184467827,8,197.0,0.21699149080609426,2,11.0,0.7038769911364274,5,27.0,0.5417698214304274,5,29.0,0.5027148775385387,9,40.0,0.36437020677657095,3,11.0,0.669972898087913,3,167.0,0.488866601322739,87,1611.0
7495.0,321,0,111,19671,19992,0,1008.0,3.1401869158878504,7.406044620384716,4,49.0,0.5623468507508838,4,77.0,0.44829163174919157,19,299.0,0.12611445283347564,0,1.0,0.9464444361454271,5,40.0,0.515809520211579,3,28.0,0.6682861316118461,13,102.0,0.33253896002591754,6,47.0,0.47812350542643256,9,87.0,0.3580589436737572,12,132.0,0.2995703213438218,4,27.0,0.6592865744822671,6,54.0,0.5847778300823391,6,58.0,0.5632409214195702,12,95.0,0.4368559936794474,4,29.0,0.5867551355921508,4,34.0,0.31710569773081515,111,1159.0
7500.0,311,0,122,19689,20000,0,1595.0,5.128617363344051,7.322209464669368,7,51.0,0.479613618516453,4,58.0,0.5017483656099402,19,392.0,0.19126592741527626,0,0.0,0.8862642958536568,8,71.0,0.4619546346435034,3,41.0,0.6649859802867228,13,167.0,0.352749603058323,7,80.0,0.3916730734734892,9,106.0,0.3154077931904677,12,150.0,0.30239403225720063,6,52.0,0.6247724039704174,6,82.0,0.5235185241925424,6,86.0,0.542514248597668,12,153.0,0.4479901560345671,6,53.0,0.4955230784931594,4,53.0,0.5247278915535148,122,1595.0
7505.0,307,0,128,19709,20016,0,2220.0,7.231270358306189,6.951351981668627,8,88.0,0.4166375911872593,4,78.0,0.4404799476842988,19,487.0,0.30492960245829376,0,0.0,0.842818460172631,9,112.0,0.45121681905338096,3,56.0,0.49865105939350596,13,232.0,0.22617652885305017,7,115.0,0.2824439383752992,9,151.0,0.30032532888400987,12,210.0,0.22934363858401385,8,89.0,0.5359966168322614,6,112.0,0.53944830254833,6,116.0,0.5809735738317072,12,213.0,0.40653210882342217,8,88.0,0.5088910213711028,4,73.0,0.6394544895871325,128,2220.0
7510.0,304,0,136,19728,20032,0,2882.0,9.480263157894736,6.68431706197377,10,133.0,0.3662177595857552,4,98.0,0.5441259619685221,19,582.0,0.32530253956887295,0,0.0,0.8250692626674775,11,162.0,0.375308101335334,3,71.0,0.4864303649319948,13,297.0,0.2675324649040076,7,150.0,0.3433140352381312,9,196.0,0.3498002446609399,12,270.0,0.241825025854475,10,135.0,0.47280481021147025,6,142.0,0.518156853232543,6,146.0,0.48080173618474503,12,273.0,0.3617025618337642,10,134.0,0.535389535803703,4,93.0,0.6202391391388994,136,2882.0
7515.0,300,0,143,19740,20040,0,3586.0,11.953333333333333,6.177657629949761,12,190.0,0.2757457417672844,4,118.0,0.4882576068851564,19,677.0,0.32475485376198293,0,0.0,0.8270306056574124,13,224.0,0.3620065059398221,3,86.0,0.6533819290419017,13,362.0,0.3256685283280746,7,185.0,0.4484832268183433,9,241.0,0.24304852560722975,12,330.0,0.189661565701068,11,189.0,0.31684654383678806,6,172.0,0.4144643760895947,6,176.0,0.42152459908345147,12,333.0,0.266898633009706,12,190.0,0.48734371477143434,4,113.0,0.6309999591934622,143,3586.0
7520.0,305,0,143,19751,20056,0,3884.0,12.734426229508196,5.883530994805279,14,254.0,0.2879994841396176,4,138.0,0.46775986484342025,12,576.0,0.23269499708661587,0,1.0,0.7893648258704309,15,295.0,0.39671966402871595,3,101.0,0.6842071408238122,13,427.0,0.21445828888676854,7,220.0,0.540617610195877,9,286.0,0.23741045491260074,12,390.0,0.24164119782124732,13,251.0,0.23521100986111057,6,202.0,0.37375688800834955,6,206.0,0.3899523961392447,12,393.0,0.18901088194317942,13,255.0,0.4053417910998366,4,133.0,0.6340566048977351,143,4128.0
7525.0,310,0,122,19762,20072,0,3122.0,10.070967741935483,5.245602751935908,13,248.0,0.3130801228494885,2,73.0,0.5773994420435524,9,425.0,0.15743029620107185,0,2.0,0.8246072383081936,14,290.0,0.36289780951071404,1,38.0,0.6551409373469707,11,408.0,0.05355830235517807,6,174.0,0.5227305499739066,7,245.0,0.3527611676213102,10,364.0,0.2862011643168796,14,246.0,0.2916001482934063,4,150.0,0.3985103362635283,4,153.0,0.3218305706653313,10,368.0,0.22076725066682676,13,250.0,0.2822674227352688,4,75.0,0.44793662303657267,122,3509.0
7530.0,315,0,70,19765,20080,0,415.0,1.3174603174603174,5.415126252608696,6,198.0,0.3029590417392285,2,13.0,0.6210206580840814,16,302.0,0.24742020755199284,3,8.0,0.552720338843387,8,270.0,0.2590283720009524,2,14.0,0.36669675707543586,3,366.0,0.2711787094293158,4,92.0,0.35975278059529925,1,151.0,0.4926167765469548,1,316.0,0.4430805046977844,6,222.0,0.24988520437107006,1,85.0,0.5135920989492639,2,86.0,0.4309157676445635,1,278.0,0.36992739373817607,9,236.0,0.16078386441898998,5,28.0,0.2421154827184564,70,2665.0
7535.0,315,0,99,19781,20096,0,610.0,1.9365079365079365,6.602011709428678,3,111.0,0.38918699061852213,3,28.0,0.6444232424975541,18,202.0,0.16514314096636426,7,30.0,0.4867382059084283,8,145.0,0.20345434923350722,9,48.0,0.41275711855727526,2,101.0,0.46247163870138047,10,61.0,0.33292980340642314,4,26.0,0.6038943266111998,3,99.0,0.6210959979373512,3,87.0,0.3490143034715368,4,26.0,0.5942339729365499,4,30.0,0.5092148971939181,2,91.0,0.6533337151316565,8,128.0,0.25250318672744865,11,69.0,0.3886687948493158,99,1282.0
7540.0,325,0,119,19787,20112,0,1183.0,3.64,7.167436643034823,5,57.0,0.5127673969293617,5,42.0,0.6454791563126145,18,284.0,0.16717163738186264,10,77.0,0.4191959296663747,11,117.0,0.295560158549543,10,93.0,0.46114272179751387,2,30.0,0.4929509840138433,14,124.0,0.4253986915156941,5,41.0,0.40897625924074577,5,42.0,0.5935342960826777,4,53.0,0.523510344693784,4,38.0,0.6684076641901958,4,50.0,0.5609871870673465,3,22.0,0.522333329338475,8,110.0,0.4045435977454037,11,120.0,0.45032742442404794,119,1300.0
7545.0,317,0,127,19803,20120,0,1806.0,5.697160883280757,7.012941355703058,7,68.0,0.45729830697897034,7,74.0,0.5467012916395021,18,374.0,0.24371644661673858,10,127.0,0.34028600505326945,11,142.0,0.33039084929848933,10,139.0,0.43342256581259286,2,36.0,0.6658062660506439,14,190.0,0.33254294588876443,7,73.0,0.4588215103002491,7,72.0,0.4781160500638732,4,51.0,0.49570905999866144,4,58.0,0.6714639151344346,4,62.0,0.55991571249193,3,37.0,0.5046669781312387,8,128.0,0.3533783156847971,11,175.0,0.4671018233707021,127,1806.0
